Number,Title,Name,PartyName,MpType,IsMp,IsPmCandidate,MpProvince,MpZone,MpList,companyType,totalValueShare,countCompShare,countDirector,totalPctShare,IsExMp,ExImage,IsSenator,IsCabinet,IsActive
,นางสาว,เวทิดา ชูนิธินนท์,ไทยชนะ,บัญชีรายชื่อ,true,false,,,,"['L', 'G']",1215777.0,2.0,0.0,0.01,false,false,false,false,
,นาง,จามมุนินท์ มิกราช,ไทยชนะ,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาง,รัตนมาลี ทุ่งพรวญ,ไทยชนะ,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,ชานชนะ อินทรเสนา,ไทยชนะ,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,ประสิทธิ์ แสงมณี,ไทยชนะ,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,ชิตวัตน์ ยอดแก้ว,ไทยชนะ,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นางสาว,ทิฆัมพร ศรียงยศ,ไทยชนะ,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,วัชรินทร์ วิชิตยุทธภูมิ,ไทยชนะ,บัญชีรายชื่อ,true,false,,,,"['B', 'F', 'G', 'G', 'D', 'F', 'G']",2116915.0,5.0,2.0,0.02,false,false,false,false,
,นาง,ศุภกร บริสุทธิ์,ไทยชนะ,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,สุเทพ สุดถนอม,ไทยชนะ,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,ชิษณุ อัมพะเศวต,ไทยชนะ,บัญชีรายชื่อ,true,false,,,,"['M', 'M', 'I', 'I']",2946528.0,4.0,0.0,0.03,false,false,false,false,
,นาย,วรรณรัตน์ ชาญนุกูล,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,อรรถวิชช์ สุวรรณภักดี,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,"['L', 'I', 'C']",-12982592.0,3.0,0.0,-0.13,false,false,false,false,
,นาย,อรัญ พันชุมจินดา,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,วรวุฒิ อุ่นใจ,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,"['J', 'G', 'J', 'M', 'K', 'H', 'G', 'G', 'G']",3182077.0,6.0,3.0,0.03,false,false,false,false,
,นางสาว,เยาวภา บุรพลชัย,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,['R'],115072.0,1.0,0.0,0.0,false,false,false,false,
,นางสาว,อัครวรรณ เจริญผล,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,"['L', 'L', 'L', 'L', 'L', 'M', 'L', 'L', 'N', 'L', 'M', 'R', 'L', 'L', 'Q', 'K', 'L', 'M', 'M']",544353.0,12.0,7.0,0.01,false,false,false,false,
,นาย,อดุลย์ เลาหพล,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,"['N', 'L', 'F', 'L', 'L', 'L', 'L', 'G']",-18492933.0,6.0,2.0,-0.19,false,false,false,false,
,นาย,เอราวัณ ทับพลี,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,ยุทธนา วิริยะกิตติ,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,['D'],0.0,0.0,1.0,0.0,false,false,false,false,
,นาง,บุษรา เสนะวีณิน,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,"['D', 'G', 'B', 'B', 'G', 'G', 'H', 'H', 'B']",199364.0,3.0,6.0,0.0,false,false,false,false,
,นาย,พรชัย มาระเนตร์,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,"['C', 'N', 'M', 'G', 'G']",542184.0,3.0,2.0,0.01,false,false,false,false,
,นาย,สุเมธ ศรีพงษ์,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,ว่าที่ร้อยตรี,เนติพล สกุลชาห์,ก้าวไกล,บัญชีรายชื่อ,true,false,,,,['C'],265016.0,1.0,0.0,0.0,false,false,false,false,
,นาย,ปรีชญา ฉ่ำมณี,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,['G'],0.0,0.0,1.0,0.0,false,false,false,false,
,นาย,นนทรัฐ ขจีกุล,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,['F'],0.0,0.0,1.0,0.0,false,false,false,false,
,นาย,สมศักดิ์ แจ่มฟ้า,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,วรนัยน์ วาณิชกะ,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,['J'],449191.0,1.0,0.0,0.0,false,false,false,false,
,นาย,นคร อุทัยกัณฑ์,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,['M'],0.0,0.0,1.0,0.0,false,false,false,false,
,นาย,วิโรจน์ วงศ์เมฆ,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,อัครเวช โชตินฤมล,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,"['K', 'L', 'K', 'M', 'L', 'L', 'K', 'M', 'P', 'P', 'P']",248804.0,7.0,4.0,0.0,false,false,false,false,
,นาย,ประเสริฐ นิลเนตร์,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,ศิวกรวิศิษฎ์ อ่วมป่วน,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,['M'],584.0,1.0,0.0,0.0,false,false,false,false,
,นาย,ศิริศักดิ์ เชื้อวงศ์,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,"['D', 'I']",413980.0,2.0,0.0,0.0,false,false,false,false,
,นาย,เมธี ทวีกุลกาญจน์,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,ภูวดิท ช่อสูงเนิน,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,สมเกียรติ ปัญญะธารา,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,['L'],0.0,0.0,1.0,0.0,false,false,false,false,
,นาย,สราวุฒิ วิรุฬห์ธนวงศ์,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,['N'],97055.0,1.0,0.0,0.0,false,false,false,false,
,นาย,ธนาวิทย์ ฤทธิศรี,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,['F'],0.0,0.0,1.0,0.0,false,false,false,false,
,นาย,ตระกูล โพธิ์เรือง,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,สมนึก จันทร์เฉิด,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,['J'],0.0,1.0,0.0,0.0,false,false,false,false,
,นางสาว,อรกฤติย์ แววคล้ายหงษ์,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,['N'],0.0,0.0,1.0,0.0,false,false,false,false,
,นาย,บุญสอน สามัคคี,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,ไตรรัตน์ มิ่งเมือง,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,['F'],0.0,0.0,1.0,0.0,false,false,false,false,
,นาย,ธีรพงศ์ พงษ์ศิริเดชา,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,"['G', 'G', 'S', 'G', 'G', 'K', 'G']",1986311.0,5.0,2.0,0.02,false,false,false,false,
,นาย,วินัย โภคทรัพย์,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,['N'],0.0,0.0,1.0,0.0,false,false,false,false,
,นางสาว,พรปนัดดา ทวีดี,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,รังสรร ไชยโกฏิ,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นางสาว,สายสุนีย์ มีเดช,ชาติพัฒนากล้า,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
2.0,ว่าที่ร้อยตรี,สมชาติ เตชถาวรเจริญ,ก้าวไกล,แบ่งเขต,true,false,ภูเก็ต,1.0,,"['L', 'L', 'L', 'I', 'L', 'L', 'L', 'I', 'L', 'H', 'L', 'L', 'N', 'L', 'L', 'R', 'L', 'L', 'H', 'J', 'I', 'K', 'L', 'L', 'I', 'F', 'L', 'K', 'L', 'R', 'L', 'L', 'K', 'L', 'M', 'G', 'M', 'L', 'M', 'R', 'K', 'N', 'L', 'L', 'L', 'G', 'L', 'G', 'L']",31871243.0,27.0,22.0,0.32,false,false,false,false,
,นาย,พงศา ชูเเนม,กรีน,บัญชีรายชื่อ,true,false,,,,['C'],0.0,0.0,1.0,0.0,false,false,false,false,
,นาย,เกริก มีมุ่งกิจ,กรีน,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,อภิรักษ์ เเตงขาว,กรีน,บัญชีรายชื่อ,true,false,,,,['C'],145220.0,1.0,0.0,0.0,false,false,false,false,
,นาย,ธวัฎน์ ว่องวรานนท์,กรีน,บัญชีรายชื่อ,true,false,,,,['G'],0.0,1.0,0.0,0.0,false,false,false,false,
,นาย,มนูญ มนูขจร,กรีน,บัญชีรายชื่อ,true,false,,,,['M'],986498.0,1.0,0.0,0.01,false,false,false,false,
,นาง,สุชาดา ตันตระพงศธร,กรีน,บัญชีรายชื่อ,true,false,,,,['G'],0.0,0.0,1.0,0.0,false,false,false,false,
,นาย,สมุทร สุ่มมาตย์,กรีน,บัญชีรายชื่อ,true,false,,,,['C'],331940.0,1.0,0.0,0.0,false,false,false,false,
,นาย,สหพันธ์ จันทพันธ์,กรีน,บัญชีรายชื่อ,true,false,,,,['F'],0.0,0.0,1.0,0.0,false,false,false,false,
,นาย,อภิวัฒน์ จันเเปรน,กรีน,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นางสาว,บุญเพ็ง อุ่นเเก้ว,กรีน,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,นิติพงษ์ ปัญญาดิษฐวงษ์,กรีน,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,ฐานุกุล ซ่าพู้,กรีน,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
6.0,สิบเอก,ศุภวัฒน์ พันธ์นัทธีร์,ก้าวไกล,แบ่งเขต,true,false,นครราชสีมา,13.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,วุฒิชัย ทำนาผล,กรีน,บัญชีรายชื่อ,true,false,,,,['A'],0.0,0.0,1.0,0.0,false,false,false,false,
,นาย,ทรงธรรม โรจนเครือวัลย์,พลังสยาม,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,วิทูรย์ ส่องเเสง,พลังสยาม,บัญชีรายชื่อ,true,false,,,,['F'],0.0,0.0,1.0,0.0,false,false,false,false,
,นาย,ปรีชา มุลทองสุข,พลังสยาม,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,ประทวน เเก้วตา,พลังสยาม,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,ปริญญา ประยูรหงษ์,พลังสยาม,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,กฤษณะ สมจันทร์,พลังสยาม,บัญชีรายชื่อ,true,false,,,,['F'],0.0,0.0,1.0,0.0,false,false,false,false,
,นางสาว,รฎาวัญ วงศ์ศรีวงศ์,เสมอภาค,บัญชีรายชื่อ,true,true,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นางสาว,ฐิติพร ฌานวังศะ,เสมอภาค,บัญชีรายชื่อ,true,false,,,,['C'],0.0,0.0,1.0,0.0,false,false,false,false,
,นาย,นาดา ไชยจิตต์,เสมอภาค,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,พณิชพงศ์ แสงทอง,เสมอภาค,บัญชีรายชื่อ,true,false,,,,['G'],0.0,0.0,1.0,0.0,false,false,false,false,
,นางสาว,พนิดา เกษมมงคล,เสมอภาค,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาง,ศิริพร สล่าปัน จินะนา,เสมอภาค,บัญชีรายชื่อ,true,false,,,,"['Q', 'G']",456289.0,2.0,0.0,0.0,false,false,false,false,
,นาย,สถิตย์พันธ์ุ ธรรมสถิตย์,เสมอภาค,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,ศาสตราจารย์,ชัยพร ธนถาวรกิจ,ครูไทยเพื่อประชาชน,บัญชีรายชื่อ,true,false,,,,"['M', 'K', 'G', 'G', 'G', 'G', 'M', 'P', 'J', 'M']",1640808.0,6.0,4.0,0.02,false,false,false,false,
,นางสาว,กนกคัคนางค พงศ์สถาพร,เสมอภาค,บัญชีรายชื่อ,true,false,,,,['G'],-144548.0,1.0,0.0,-0.0,false,false,false,false,
,นางสาว,ชีวิตชีวา สิทธิวงษ์,เสมอภาค,บัญชีรายชื่อ,true,false,,,,"['G', 'G']",58059.0,1.0,1.0,0.0,false,false,false,false,
,นาย,ธำรง แผนสมบูรณ์,เสมอภาค,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,ณัทชลัช ผดุงสรรพ,เสมอภาค,บัญชีรายชื่อ,true,false,,,,"['M', 'G']",874800.0,1.0,1.0,0.01,false,false,false,false,
,นางสาว,บุบผา คงเจริญ,เสมอภาค,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นางสาว,อัมษรินธ์ วงศ์วัชระโชค,เสมอภาค,บัญชีรายชื่อ,true,false,,,,['N'],1011625.0,1.0,0.0,0.01,false,false,false,false,
,นาย,ภิญโญ บุญนำ,เสมอภาค,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,บุญจันทร์ เช้าวันดี,เสมอภาค,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาง,วิบูลย์ลักษณ์ ศรีอัสดร,เสมอภาค,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาง,พัชราภรณ์ พุทธโพธิ์ศรี,เสมอภาค,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,ระเด่น ตอสกุล,เสมอภาค,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาง,นภัส พลอินตา,เสมอภาค,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
7.0,ว่าที่พันตรี,พงษ์เพชร ปรีดิวิสุทธิ์,ครูไทยเพื่อประชาชน,แบ่งเขต,true,false,กาญจนบุรี,4.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,ไพรัตน์ แสงสีดำ,เสมอภาค,บัญชีรายชื่อ,true,false,,,,"['N', 'N']",1286975.0,2.0,0.0,0.01,false,false,false,false,
,นาย,ธนกฤต กิตติธรรมกูล,เสมอภาค,บัญชีรายชื่อ,true,false,,,,['J'],0.0,0.0,1.0,0.0,false,false,false,false,
,นางสาว,วัลลยา ศิลป์วชัย,เสมอภาค,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นางสาว,ภัทรานิษฐ์ พณิชธนันต์ชัย,เสมอภาค,บัญชีรายชื่อ,true,false,,,,['G'],254251.0,1.0,0.0,0.0,false,false,false,false,
,นาย,อะพิศิษฏ์ พรมสิงห์,เสมอภาค,บัญชีรายชื่อ,true,false,,,,['M'],0.0,0.0,1.0,0.0,false,false,false,false,
,นาย,ณัฐพล เผ่าวัฒนา,เสมอภาค,บัญชีรายชื่อ,true,false,,,,"['G', 'L', 'C']",1077342.0,2.0,1.0,0.01,false,false,false,false,
,นางสาว,ณัชชารีย์ จิรโชติบุลวัฒน์,เสมอภาค,บัญชีรายชื่อ,true,false,,,,['N'],171838.0,1.0,0.0,0.0,false,false,false,false,
,นางสาว,กฤศ ธรรมสโรช,เสมอภาค,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,ณฐปนนท์ ใจทำแปง,เสมอภาค,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,ว่าที่พันเอกหญิง,ส้าหลี้เฝาะ โต๊ะหลี,คลองไทย,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,รับเสด็จ ยศติณเธียร,เสมอภาค,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,ศุภเชษฐ์ เจิมจันทึก,เสมอภาค,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,ไพเราะ แสงสีดำ,เสมอภาค,บัญชีรายชื่อ,true,false,,,,['N'],75179.0,1.0,0.0,0.0,false,false,false,false,
,นาย,สรวิชญ์ จันทลือชา,เสมอภาค,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,นพนน เกิดสุข,เสมอภาค,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,ตุ๊ ปรึกษา,เสมอภาค,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,พุทธา สุขเกษม,เสมอภาค,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,พชร วอแพง,เสมอภาค,บัญชีรายชื่อ,true,false,,,,['F'],0.0,0.0,1.0,0.0,false,false,false,false,
,นาย,สันติ พันธโครต,เสมอภาค,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,สุวิทย์ วงศ์ศรีวงศ์,เสมอภาค,บัญชีรายชื่อ,true,false,,,,['J'],0.0,0.0,1.0,0.0,false,false,false,false,
,นาย,วราวุธ ศิลปอาชา,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,true,,,,"['G', 'L', 'L', 'J']",52663.0,1.0,3.0,0.0,true,false,false,true,
,นาย,ชาติชาย พยุหนาวีชัย,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,"['I', 'M', 'L', 'G', 'L', 'D', 'G', 'L', 'K', 'L', 'L', 'L', 'K']",934302.0,2.0,11.0,0.01,false,false,false,false,
,นาย,นิกร จำนง,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,['G'],0.0,0.0,1.0,0.0,true,false,false,false,
,นาง,นันทพร ดำรงพงศ์,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,['G'],0.0,0.0,1.0,0.0,false,false,false,false,
,นาย,กนก วงษ์ตระหง่าน,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,"['R', 'G', 'J', 'G']",2145737.0,1.0,3.0,0.02,true,false,false,false,
,นาย,สันติ กีระนันทน์,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,"['N', 'G', 'L', 'K']",0.0,0.0,4.0,0.0,true,false,false,false,
,นาย,นิติวัฒน์ จันทร์สว่าง,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นางสาว,ทัศน์ลักษณ์ ปัตตพงศ์ภัช,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,['F'],0.0,1.0,0.0,0.0,false,false,false,false,
,นางสาว,สุจิตรา ทรงมัจฉา,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นางสาว,พัชรี โพธสุธน,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,"['G', 'D', 'C', 'C']",2984752.0,3.0,1.0,0.03,false,false,false,false,
,นาย,สัมพันธ์ แป้นพัฒน์,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,"['G', 'M', 'L', 'G', 'M', 'L', 'K', 'F', 'B', 'N', 'L', 'G']",-1417.0,4.0,8.0,-0.0,false,false,false,false,
,นาย,อุดมศักดิ์ ศรีสุทิวา,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,['Q'],657406.0,1.0,0.0,0.01,false,false,false,false,
,นาย,วิทยา ศรีชมภู,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,สุขสันต์ วัฒนไกร,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,รัฐชทรัพย์ นิชิด้า,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,"['F', 'F', 'H', 'G']",-2880817.0,1.0,3.0,-0.03,false,false,false,false,
,นาย,ธานี ฉัตรนภารัตน์,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,มานิต สถาปนพิทักษ์กิจ,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,"['G', 'C', 'C', 'G', 'G', 'C', 'G', 'G', 'C']",14956865.0,4.0,5.0,0.15,false,false,false,false,
12.0,จ่าสิบตรี,ดาบเพชร ชัยสงคราม,คลองไทย,แบ่งเขต,true,false,สกลนคร,1.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,ปรเมศวร์ กุมารบุญ,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,อาชวิทธิ์ เจิงกลิ่นจันทน์,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,"['R', 'G']",-181345.0,2.0,0.0,-0.0,false,false,false,false,
,นาย,ภิเศก สายชนะพัน,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,สุรพงษ์ พรมเท้า,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,"['M', 'G', 'G']",695.0,1.0,2.0,0.0,false,false,false,false,
,นาย,สกนธ์ บุญศรีสุวรรณ,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,['F'],0.0,0.0,1.0,0.0,false,false,false,false,
,นาย,ไพศาล ชโนวรรณ,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,['H'],0.0,0.0,1.0,0.0,false,false,false,false,
,นาย,สุวพงษ์ สวัสดิ์พาณิชย์,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,สำรวย ผัดผล,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,['G'],4357.0,1.0,0.0,0.0,false,false,false,false,
,นาย,ศิริวัฒน์ อินทรมงคล,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,['C'],359833.0,1.0,0.0,0.0,false,false,false,false,
,นาย,วีระโชติ ชุณหรุ่งโรจน์,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,"['M', 'G', 'C', 'G']",8304975.0,1.0,3.0,0.08,false,false,false,false,
,นาย,สมยศ หนูหนอง,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,"['E', 'F', 'N']",2928389.0,1.0,2.0,0.03,false,false,false,false,
,นาย,ประชอบ หลีนุกูล,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาง,ผ่องพรรณ์ เป็งใจ,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,พะยอม แจ้งศรีสุข,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,รังสี วิบูลย์อรรถกร,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,สามารถ ศักดิ์แก้ว,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,สมภาศ พจนปรีชา,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,โกไสย เดชรุ่งเรือง,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,เชิดเกียรติ แก้วกำเนิด,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,"['F', 'F']",4887884.0,1.0,1.0,0.05,false,false,false,false,
12.0,จ่าสิบตำรวจ,จิระศักดิ์ พิศชาติ,คลองไทย,แบ่งเขต,true,false,เลย,3.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,สิระ กลั่นผล,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,"['G', 'L']",0.0,0.0,2.0,0.0,false,false,false,false,
,นางสาว,มยุรี ศรีวิพัฒน์,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,พนม แก้วดี,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
11.0,จ่าสิบเอก,กูณฑ์ จีนประชา,คลองไทย,แบ่งเขต,true,false,ชลบุรี,2.0,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาง,จิราลักษณ์ บัวนาค,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,สาโรจน์ คำพิทักษ์,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
,นาย,เดโช พรหมชิต,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,['G'],0.0,0.0,1.0,0.0,false,false,false,false,
,นาย,สิริบรรณจบ คงใหม่,ชาติไทยพัฒนา,บัญชีรายชื่อ,true,false,,,,[],0.0,0.0,0.0,0.0,false,false,false,false,
