,CandidateId,Title,FirstName,LastName,PartyName,PartyNumber,CandidateNo,Votable,ProvinceName,ProvinceCode,ZoneNumber,Age,Occupation,HighestEducation,Image,ImageSrc
0,4eaa05d22e5210ff55be06bea28f00b5,นาย,เตชิต,  ดำดี,ไทยสร้างไทย,227,1,True,กระบี่,81,1,59,ธุรกิจส่วนตัว,ปริญญาตรี,images/ไทยสร้างไทย/เตชิต-ดำดี.jpg,/yourcandidates/candidates/ไทยสร้างไทย/เตชิต-ดำดี.webp
1,8e5cce4ea6265107a8f86e54812adf5d,นาย,กิตติ,  กิตติธรกุล,ภูมิใจไทย,63,2,True,กระบี่,81,1,42,เลขานุการนายกองค์การบริหารส่วนจังหวัดกระบี่,ปริญญาโท,images/ภูมิใจไทย/กิตติ-กิตติธรกุล.jpg,/yourcandidates/candidates/ภูมิใจไทย/กิตติ-กิตติธรกุล.webp
2,ed0aa9d9423f60a85589beba5fa30e8c,นาย,ธนวัช,  ภูเก้าล้วน,ประชาธิปัตย์,1,3,True,กระบี่,81,1,43,นักธุรกิจ,ปริญญาโท,images/ประชาธิปัตย์/ธนวัช-ภูเก้าล้วน.jpg,/yourcandidates/candidates/ประชาธิปัตย์/ธนวัช-ภูเก้าล้วน.webp
3,8024dbdb7ccaabeffc13c1a28465bac8,นาย,สรรเพ็ชญ,  ศรีสวัสดิ์,รวมไทยสร้างชาติ,229,4,True,กระบี่,81,1,29,ธุรกิจส่วนตัว,ปริญญาตรี,images/รวมไทยสร้างชาติ/สรรเพ็ชญ-ศรีสวัสดิ์.jpg,/yourcandidates/candidates/รวมไทยสร้างชาติ/สรรเพ็ชญ-ศรีสวัสดิ์.webp
4,af6604ed85484d4600d7ac58027d0ee6,ร้อยตำรวจตรี,ฮัจญีวิทย์,  แดงกุล,เสรีรวมไทย,145,5,True,กระบี่,81,1,55,รับราชการ,ปริญญาตรี,images/เสรีรวมไทย/ฮัจญีวิทย์-แดงกุล.jpg,/yourcandidates/candidates/เสรีรวมไทย/ฮัจญีวิทย์-แดงกุล.webp
5,f8f6fd57ce7954ea3fd65c24b626348d,นาย,ยุทธนา,  อ่าวลึกน้อย,เพื่อไทย,34,6,True,กระบี่,81,1,53,เกษตรกร,ปริญญาโท,images/เพื่อไทย/ยุทธนา-อ่าวลึกน้อย.jpg,/yourcandidates/candidates/เพื่อไทย/ยุทธนา-อ่าวลึกน้อย.webp
6,5222651ca5d6a7c65afc347d4218493a,นาย,วศิน,  สิริเกียรติกุล,ก้าวไกล,164,7,True,กระบี่,81,1,38,นักการทูต,ปริญญาโท,images/ก้าวไกล/วศิน-สิริเกียรติกุล.jpg,/yourcandidates/candidates/ก้าวไกล/วศิน-สิริเกียรติกุล.webp
7,ba6b79e3b280e079f32dfcf6a3d3a5a0,นางสาว,ทับทิม,  พึ่งหล้า,ไทยภักดี,234,8,True,กระบี่,81,1,47,ธุรกิจส่วนตัว,ต่ำกว่าปริญญาตรี,images/ไทยภักดี/ทับทิม-พึ่งหล้า.jpg,/yourcandidates/candidates/ไทยภักดี/ทับทิม-พึ่งหล้า.webp
8,aa35d83b25dcadcb594463dd55e2fdbf,นาย,ศิวกรณ์,  เอ่งฉ้วน,พลังประชารัฐ,192,9,True,กระบี่,81,1,61,รับราชการ,ปริญญาเอก,images/พลังประชารัฐ/ศิวกรณ์-เอ่งฉ้วน.jpg,/yourcandidates/candidates/พลังประชารัฐ/ศิวกรณ์-เอ่งฉ้วน.webp
9,2cc4d3c93fac0d320446bcf4f1a4505a,นางสาว,สวลี,  หนูโส๊ะ,คลองไทย,189,10,True,กระบี่,81,1,45,เกษตรกร,ปริญญาตรี,images/คลองไทย/สวลี-หนูโส๊ะ.jpg,/yourcandidates/candidates/คลองไทย/สวลี-หนูโส๊ะ.webp
10,03287ebae027f57e6236d8128ee5319c,นาย,สมใจ,  นวลนุ่น,รักษ์ผืนป่าประเทศไทย,133,1,True,กระบี่,81,2,56,ทำสวน,ต่ำกว่าปริญญาตรี,images/รักษ์ผืนป่าประเทศไทย/สมใจ-นวลนุ่น.jpg,/yourcandidates/candidates/รักษ์ผืนป่าประเทศไทย/สมใจ-นวลนุ่น.webp
11,17595c8bdab0a4320371c9b2ca497951,นาย,สมพร,  แต่งแก้ว,ก้าวไกล,164,2,True,กระบี่,81,2,52,ทนายความ,ปริญญาตรี,images/ก้าวไกล/สมพร-แต่งแก้ว.jpg,/yourcandidates/candidates/ก้าวไกล/สมพร-แต่งแก้ว.webp
12,c18df7e33eefdd180d84e2f646c0b0af,นาย,สรวิศทชากร,  เลขานุกิจ,พลังประชารัฐ,192,3,True,กระบี่,81,2,54,เจ้าของกิจการ,ปริญญาโท,images/พลังประชารัฐ/สรวิศทชากร-เลขานุกิจ.jpg,/yourcandidates/candidates/พลังประชารัฐ/สรวิศทชากร-เลขานุกิจ.webp
13,71265edca498ec6b5dfe6567d73142c7,นาย,ถิรเดช,  ตั้งมั่นก่อกิจ,ภูมิใจไทย,63,4,True,กระบี่,81,2,48,สมาชิกสภาองค์การบริหารส่วนจังหวัดกระบี่,ปริญญาตรี,images/ภูมิใจไทย/ถิรเดช-ตั้งมั่นก่อกิจ.jpg,/yourcandidates/candidates/ภูมิใจไทย/ถิรเดช-ตั้งมั่นก่อกิจ.webp
14,a71ca566054b9139054e918552b11dee,นาย,สาคร,  เกี่ยวข้อง,ประชาธิปัตย์,1,5,True,กระบี่,81,2,60,เกษตรกร,ปริญญาโท,images/ประชาธิปัตย์/สาคร-เกี่ยวข้อง.jpg,/yourcandidates/candidates/ประชาธิปัตย์/สาคร-เกี่ยวข้อง.webp
15,90ef009704e1b209c473e964b9a37912,นาย,เจริง,  วรฤทธิ์,เพื่อชาติไทย,185,6,True,กระบี่,81,2,69,ทำสวน,ต่ำกว่าปริญญาตรี,images/เพื่อชาติไทย/เจริง-วรฤทธิ์.jpg,/yourcandidates/candidates/เพื่อชาติไทย/เจริง-วรฤทธิ์.webp
16,748c280e2500f40448fe6caccafea7ff,นาย,สุวรรณ,  อินพรหม,เพื่อไทย,34,7,True,กระบี่,81,2,48,ค้าขาย,ปริญญาตรี,images/เพื่อไทย/สุวรรณ-อินพรหม.jpg,/yourcandidates/candidates/เพื่อไทย/สุวรรณ-อินพรหม.webp
17,b2285f10fe0a30d80c1517b2432b51fe,นาย,สุชีน,  เอ่งฉ้วน,รวมไทยสร้างชาติ,229,8,True,กระบี่,81,2,44,เกษตรกร,ปริญญาโท,images/รวมไทยสร้างชาติ/สุชีน-เอ่งฉ้วน.jpg,/yourcandidates/candidates/รวมไทยสร้างชาติ/สุชีน-เอ่งฉ้วน.webp
18,d28ac3a34c99a43d147728220b403d65,นาย,ณรงค์,  อุดมศรี,พลังธรรมใหม่,175,9,True,กระบี่,81,2,64,เกษตรกร,ปริญญาตรี,images/พลังธรรมใหม่/ณรงค์-อุดมศรี.jpg,/yourcandidates/candidates/พลังธรรมใหม่/ณรงค์-อุดมศรี.webp
19,6a2f343070153899fe388b9f2bffa297,นาย,ชูวงศ์,  มณีกุล,เสรีรวมไทย,145,10,True,กระบี่,81,2,57,ทนายความ,ปริญญาตรี,images/เสรีรวมไทย/ชูวงศ์-มณีกุล.jpg,/yourcandidates/candidates/เสรีรวมไทย/ชูวงศ์-มณีกุล.webp
20,588c1d4258a6dd1af5e7a9ba7b662a58,นาย,สฤษฏ์พงษ์,  เกี่ยวข้อง,ภูมิใจไทย,63,1,True,กระบี่,81,3,62,สมาชิกสภาผู้แทนราษฎรจังหวัดกระบี่,ปริญญาเอก,images/ภูมิใจไทย/สฤษฏ์พงษ์-เกี่ยวข้อง.jpg,/yourcandidates/candidates/ภูมิใจไทย/สฤษฏ์พงษ์-เกี่ยวข้อง.webp
21,7d2569be74d1f96f9fab4d3822c210da,นาย,ศุภฤกษ์,  มีล่าม,ก้าวไกล,164,2,True,กระบี่,81,3,32,พนักงานบริษัทเอกชน,ปริญญาตรี,images/ก้าวไกล/ศุภฤกษ์-มีล่าม.jpg,/yourcandidates/candidates/ก้าวไกล/ศุภฤกษ์-มีล่าม.webp
22,0297db3901c6013663128a030b096120,นาย,อนันต์,  เขียวสด,พลังประชารัฐ,192,3,True,กระบี่,81,3,41,วิทยากรและนักวิชาการพัฒนาชุมชนท้องถิ่นอิสระ,ปริญญาโท,images/พลังประชารัฐ/อนันต์-เขียวสด.jpg,/yourcandidates/candidates/พลังประชารัฐ/อนันต์-เขียวสด.webp
23,0e807e8e06b726f1eeda44e50f8ba4e4,นาย,อภินันท์,  เป๋าเงิน,เสรีรวมไทย,145,4,True,กระบี่,81,3,66,เกษตรกร,ปริญญาตรี,images/เสรีรวมไทย/อภินันท์-เป๋าเงิน.jpg,/yourcandidates/candidates/เสรีรวมไทย/อภินันท์-เป๋าเงิน.webp
24,97de69f81a29dbc465e610a54caf05ad,นางสาว,พิมพ์รพี,  พันธุ์วิชาติกุล,ประชาธิปัตย์,1,5,True,กระบี่,81,3,51,เกษตรกร,ปริญญาเอก,images/ประชาธิปัตย์/พิมพ์รพี-พันธุ์วิชาติกุล.jpg,/yourcandidates/candidates/ประชาธิปัตย์/พิมพ์รพี-พันธุ์วิชาติกุล.webp
25,db83caa69a027cd7f34ad8b680548efc,นาย,กุศล,  วะเจดีย์,เพื่อไทย,34,6,True,กระบี่,81,3,50,ธุรกิจส่วนตัว,ปริญญาโท,images/เพื่อไทย/กุศล-วะเจดีย์.jpg,/yourcandidates/candidates/เพื่อไทย/กุศล-วะเจดีย์.webp
26,e2a107e3e2a6cef1e1fdb5b9e77f2a62,นาย,ภูเบท,  บุตรสมัน,รวมไทยสร้างชาติ,229,7,True,กระบี่,81,3,61,ค้าขาย/ประกอบกิจการบ่อดิน,ปริญญาตรี,images/รวมไทยสร้างชาติ/ภูเบท-บุตรสมัน.jpg,/yourcandidates/candidates/รวมไทยสร้างชาติ/ภูเบท-บุตรสมัน.webp
27,a572ff4007e084281387dfc074ce49f7,นาย,มานพ,  ปัทมาสังขพิทักษ์,คลองไทย,189,8,True,กระบี่,81,3,39,ทำสวน,ปริญญาตรี,images/คลองไทย/มานพ-ปัทมาสังขพิทักษ์.jpg,/yourcandidates/candidates/คลองไทย/มานพ-ปัทมาสังขพิทักษ์.webp
28,12b444f421c9ef5bee8e15585a34434d,นาย,พลัฏฐ์,  ศิริกุลพิสุทธิ์,รวมไทยสร้างชาติ,229,1,True,กรุงเทพมหานคร,10,1,48,ธุรกิจส่วนตัว,ปริญญาตรี,images/รวมไทยสร้างชาติ/พลัฏฐ์-ศิริกุลพิสุทธิ์.jpg,/yourcandidates/candidates/รวมไทยสร้างชาติ/พลัฏฐ์-ศิริกุลพิสุทธิ์.webp
29,b752b8446f0fdc46dd147b242270fa20,นาง,อิสราพร,  นรินทร์,ไทยภักดี,234,2,True,กรุงเทพมหานคร,10,1,45,ธุรกิจส่วนตัว,ปริญญาเอก,images/ไทยภักดี/อิสราพร-นรินทร์.jpg,/yourcandidates/candidates/ไทยภักดี/อิสราพร-นรินทร์.webp
30,78b7ffcf2bb0b5680cf72e859228aa9a,นาย,วรัญชัย,  โชคชนะ,เพื่อชาติ,149,3,True,กรุงเทพมหานคร,10,1,71,ข้าราชการบำนาญ,ปริญญาตรี,images/เพื่อชาติ/วรัญชัย-โชคชนะ.jpg,/yourcandidates/candidates/เพื่อชาติ/วรัญชัย-โชคชนะ.webp
31,5fcd4ce99d4647e4960e995adba20218,นาย,คงธัช,  เตชะวิเชียร,เส้นด้าย,173,4,True,กรุงเทพมหานคร,10,1,68,ผู้บริหารบริษัทเอกชน,ปริญญาโท,images/เส้นด้าย/คงธัช-เตชะวิเชียร.jpg,/yourcandidates/candidates/เส้นด้าย/คงธัช-เตชะวิเชียร.webp
32,d2e5ed783183be31ed300359a3d76df7,นาย,ปารเมศ,  วิทยารักษ์สรรค์,ก้าวไกล,164,5,True,กรุงเทพมหานคร,10,1,29,ธุรกิจส่วนตัว,ปริญญาตรี,images/ก้าวไกล/ปารเมศ-วิทยารักษ์สรรค์.jpg,/yourcandidates/candidates/ก้าวไกล/ปารเมศ-วิทยารักษ์สรรค์.webp
33,72ceaa7b81f3be4da502ebfd9ae728a6,นางสาว,สิริอร,  ม้ามณี,ภูมิใจไทย,63,6,True,กรุงเทพมหานคร,10,1,51,ธุรกิจส่วนตัว,ปริญญาโท,images/ภูมิใจไทย/สิริอร-ม้ามณี.jpg,/yourcandidates/candidates/ภูมิใจไทย/สิริอร-ม้ามณี.webp
34,87d06a8321d648e8274996aab4753bda,นางสาว,สุวดี,  พันธุ์พานิช,ไทยสร้างไทย,227,7,True,กรุงเทพมหานคร,10,1,43,ผู้บริหารบริษัทเอกชน,ปริญญาเอก,images/ไทยสร้างไทย/สุวดี-พันธุ์พานิช.jpg,/yourcandidates/candidates/ไทยสร้างไทย/สุวดี-พันธุ์พานิช.webp
35,574937b5f59c66d4ee86fbad6d11ad76,นางสาว,กานต์กนิษฐ์,  แห้วสันตติ,เพื่อไทย,34,8,True,กรุงเทพมหานคร,10,1,46,นักการเมือง,ปริญญาโท,images/เพื่อไทย/กานต์กนิษฐ์-แห้วสันตติ.jpg,/yourcandidates/candidates/เพื่อไทย/กานต์กนิษฐ์-แห้วสันตติ.webp
36,fca315e0ab1409355a827eef1073aa43,นาย,นันทพันธ์,  ศุภณ์ภัทรพงศ์,ชาติพัฒนากล้า,45,9,True,กรุงเทพมหานคร,10,1,38,ธุรกิจส่วนตัว,ปริญญาตรี,images/ชาติพัฒนากล้า/นันทพันธ์-ศุภณ์ภัทรพงศ์.jpg,/yourcandidates/candidates/ชาติพัฒนากล้า/นันทพันธ์-ศุภณ์ภัทรพงศ์.webp
37,2aa069669e0ec3df23f80bdf26e53b6f,นาง,เจิมมาศ,  จึงเลิศศิริ,ประชาธิปัตย์,1,10,True,กรุงเทพมหานคร,10,1,64,ข้าราชการการเมือง,ปริญญาโท,images/ประชาธิปัตย์/เจิมมาศ-จึงเลิศศิริ.jpg,/yourcandidates/candidates/ประชาธิปัตย์/เจิมมาศ-จึงเลิศศิริ.webp
38,b533b3b47dc700264ae45e5e4f50e774,นาย,สฤษดิ์,  ไพรทอง,พลังประชารัฐ,192,11,True,กรุงเทพมหานคร,10,1,45,ผู้บริหารบริษัทเอกชน,ปริญญาเอก,images/พลังประชารัฐ/สฤษดิ์-ไพรทอง.jpg,/yourcandidates/candidates/พลังประชารัฐ/สฤษดิ์-ไพรทอง.webp
39,9de9d26ff6d692023fac310851725c79,นางสาว,กฤษยากร,  สรชัย,ไทยศรีวิไลย์,180,12,True,กรุงเทพมหานคร,10,1,30,พนักงานบริษัทเอกชน,ปริญญาตรี,images/ไทยศรีวิไลย์/กฤษยากร-สรชัย.jpg,/yourcandidates/candidates/ไทยศรีวิไลย์/กฤษยากร-สรชัย.webp
40,cb992d29b81cf50b2d031e9b5043dded,นางสาว,ปุณณ์ภัสสร,  จีรวิวัฒนชัย,เสรีรวมไทย,145,13,True,กรุงเทพมหานคร,10,1,54,ผู้บริหารบริษัทเอกชน,ปริญญาโท,images/เสรีรวมไทย/ปุณณ์ภัสสร-จีรวิวัฒนชัย.jpg,/yourcandidates/candidates/เสรีรวมไทย/ปุณณ์ภัสสร-จีรวิวัฒนชัย.webp
41,b71bf1df240f91fcffe1b5eb43c891b0,นาย,มงคล,  เสมอภาพ,ทางเลือกใหม่,170,14,True,กรุงเทพมหานคร,10,1,69,นักการเมือง,ปริญญาตรี,images/ทางเลือกใหม่/มงคล-เสมอภาพ.jpg,/yourcandidates/candidates/ทางเลือกใหม่/มงคล-เสมอภาพ.webp
42,a7fc5cd1598e7c3127cb7f394e3976ec,นางสาว,ธนวรัทย์,  เกียรติสิริกพล,คลองไทย,189,15,True,กรุงเทพมหานคร,10,1,62,ธุรกิจส่วนตัว,ปวส.,images/คลองไทย/ธนวรัทย์-เกียรติสิริกพล.jpg,/yourcandidates/candidates/คลองไทย/ธนวรัทย์-เกียรติสิริกพล.webp
43,e8ce23553399625dcf33b029d29c2084,นางสาว,อรอนงค์,  กาญจนชูศักดิ์,ประชาธิปัตย์,1,1,True,กรุงเทพมหานคร,10,2,61,นักการเมือง,ปริญญาโท,images/ประชาธิปัตย์/อรอนงค์-กาญจนชูศักดิ์.jpg,/yourcandidates/candidates/ประชาธิปัตย์/อรอนงค์-กาญจนชูศักดิ์.webp
44,8f515e4e0f408d3172da0f1d9368df37,นาย,ณัฐกานต์,  สุวรรณะโสภณ,ชาติไทยพัฒนา,55,2,True,กรุงเทพมหานคร,10,2,46,พนักงานบริษัทเอกชน,ปริญญาโท,images/ชาติไทยพัฒนา/ณัฐกานต์-สุวรรณะโสภณ.jpg,/yourcandidates/candidates/ชาติไทยพัฒนา/ณัฐกานต์-สุวรรณะโสภณ.webp
45,27964ef828cc0c48d9dcd5a3a2d1f46c,นาย,วรนนท์,  อัศวกิตติเมธิน,ชาติพัฒนากล้า,45,3,True,กรุงเทพมหานคร,10,2,42,ผู้บริหารบริษัทเอกชน,ปริญญาโท,images/ชาติพัฒนากล้า/วรนนท์-อัศวกิตติเมธิน.jpg,/yourcandidates/candidates/ชาติพัฒนากล้า/วรนนท์-อัศวกิตติเมธิน.webp
46,9aac29aebd409ff3c231fa51f13deac4,นาย,พงษ์วัฒน์,  ตันนุกูล,เสรีรวมไทย,145,4,True,กรุงเทพมหานคร,10,2,43,ธุรกิจส่วนตัว,ปริญญาตรี,images/เสรีรวมไทย/พงษ์วัฒน์-ตันนุกูล.jpg,/yourcandidates/candidates/เสรีรวมไทย/พงษ์วัฒน์-ตันนุกูล.webp
47,492217357687e7611c07e490069b9f52,นางสาว,ลีลาวดี,  วัชโรบล,เพื่อไทย,34,5,True,กรุงเทพมหานคร,10,2,56,บุคลากรทางการศึกษา,ปริญญาเอก,images/เพื่อไทย/ลีลาวดี-วัชโรบล.jpg,/yourcandidates/candidates/เพื่อไทย/ลีลาวดี-วัชโรบล.webp
48,ca59eaf7c7af31d0ac891a82bc9c5df5,นาย,ภัทรพล,  หมดมลทิน,ไทยภักดี,234,6,True,กรุงเทพมหานคร,10,2,47,ผู้บริหารสถานศึกษา,ปริญญาเอก,images/ไทยภักดี/ภัทรพล-หมดมลทิน.jpg,/yourcandidates/candidates/ไทยภักดี/ภัทรพล-หมดมลทิน.webp
49,402c1053df8975e0b87b4f269fefc3ca,นางสาว,อังสณา,  เนียมวณิชกุล,เส้นด้าย,173,7,True,กรุงเทพมหานคร,10,2,37,ธุรกิจส่วนตัว,ปริญญาเอก,images/เส้นด้าย/อังสณา-เนียมวณิชกุล.jpg,/yourcandidates/candidates/เส้นด้าย/อังสณา-เนียมวณิชกุล.webp
50,c7495c3823842993cab7f8aecc09da77,นาย,ธวัชชัย,  ปิยนนทยา,ไทยสร้างไทย,227,8,True,กรุงเทพมหานคร,10,2,67,ธุรกิจส่วนตัว,ปริญญาเอก,images/ไทยสร้างไทย/ธวัชชัย-ปิยนนทยา.jpg,/yourcandidates/candidates/ไทยสร้างไทย/ธวัชชัย-ปิยนนทยา.webp
51,0b31ccd4eea0f98b8047f9374ef4c060,นางสาว,เกศปรียา,  แก้วแสนเมือง,เพื่อชาติ,149,9,True,กรุงเทพมหานคร,10,2,32,สื่อมวลชน,ปริญญาโท,images/เพื่อชาติ/เกศปรียา-แก้วแสนเมือง.jpg,/yourcandidates/candidates/เพื่อชาติ/เกศปรียา-แก้วแสนเมือง.webp
52,74af1a68c040e7ee588ee26a36e944e9,นางสาว,ศิรินันท์,  ศิริพานิช,รวมไทยสร้างชาติ,229,10,True,กรุงเทพมหานคร,10,2,38,ธุรกิจส่วนตัว,ปริญญาโท,images/รวมไทยสร้างชาติ/ศิรินันท์-ศิริพานิช.jpg,/yourcandidates/candidates/รวมไทยสร้างชาติ/ศิรินันท์-ศิริพานิช.webp
53,0841db73d5d2356aa92044dbecaceed6,นาย,พณิชย์,  วิทยาภัทร์,พลังประชารัฐ,192,11,True,กรุงเทพมหานคร,10,2,47,ธุรกิจส่วนตัว,ปริญญาโท,images/พลังประชารัฐ/พณิชย์-วิทยาภัทร์.jpg,/yourcandidates/candidates/พลังประชารัฐ/พณิชย์-วิทยาภัทร์.webp
54,3fe07399fd8bbb71d48be4ed084c69d5,นางสาว,พัชรินทร์,  ซำศิริพงษ์,ภูมิใจไทย,63,12,True,กรุงเทพมหานคร,10,2,35,นักการเมือง,ปริญญาเอก,images/ภูมิใจไทย/พัชรินทร์-ซำศิริพงษ์.jpg,/yourcandidates/candidates/ภูมิใจไทย/พัชรินทร์-ซำศิริพงษ์.webp
55,979daab54135fafd95971e5f525e428d,นางสาว,ธิษะณา,  ชุณหะวัณ,ก้าวไกล,164,13,True,กรุงเทพมหานคร,10,2,31,ธุรกิจส่วนตัว,ปริญญาโท,images/ก้าวไกล/ธิษะณา-ชุณหะวัณ.jpg,/yourcandidates/candidates/ก้าวไกล/ธิษะณา-ชุณหะวัณ.webp
56,58257d7c6bbb601d30a3aae88bc43e20,นาย,สัญญา,  พุทธเจริญลาภ,เพื่อชาติไทย,185,14,True,กรุงเทพมหานคร,10,2,49,ธุรกิจส่วนตัว,ปริญญาตรี,images/เพื่อชาติไทย/สัญญา-พุทธเจริญลาภ.jpg,/yourcandidates/candidates/เพื่อชาติไทย/สัญญา-พุทธเจริญลาภ.webp
57,a1d03c267f068e3a9f8dd6b75d1f02ba,นาย,ธเนศพล,  ศุกลกานต์,คลองไทย,189,15,True,กรุงเทพมหานคร,10,2,68,ธุรกิจส่วนตัว,มัธยมศึกษาตอนปลาย,images/คลองไทย/ธเนศพล-ศุกลกานต์.jpg,/yourcandidates/candidates/คลองไทย/ธเนศพล-ศุกลกานต์.webp
58,8902a661af60ffb130ce31b4ca988324,นาย,สุรสิทธิ์,  มัจฉาเดช,เส้นด้าย,173,1,True,กรุงเทพมหานคร,10,3,59,ธุรกิจส่วนตัว,ปริญญาโท,images/เส้นด้าย/สุรสิทธิ์-มัจฉาเดช.jpg,/yourcandidates/candidates/เส้นด้าย/สุรสิทธิ์-มัจฉาเดช.webp
59,481c00d3291974fd16c4592a56940edb,นาย,ปราปต์ปฎล,  สุวรรณบาง,ไทยภักดี,234,2,True,กรุงเทพมหานคร,10,3,54,นักแสดง,ปริญญาโท,images/ไทยภักดี/ปราปต์ปฎล-สุวรรณบาง.jpg,/yourcandidates/candidates/ไทยภักดี/ปราปต์ปฎล-สุวรรณบาง.webp
60,6c5c6e7bf9334bf705ff2ab4a5bee94a,นางสาว,ธนินท์ธร,  คำทองสุข,รวมแผ่นดิน,186,3,True,กรุงเทพมหานคร,10,3,51,บุคลากรทางการศึกษา,ปริญญาโท,images/รวมแผ่นดิน/ธนินท์ธร-คำทองสุข.jpg,/yourcandidates/candidates/รวมแผ่นดิน/ธนินท์ธร-คำทองสุข.webp
61,24c888961ade57e02b99c275fbdede3f,นาย,จรยุทธ,  จตุรพรประสิทธิ์,ก้าวไกล,164,4,True,กรุงเทพมหานคร,10,3,38,ทนายความ,ปริญญาโท,images/ก้าวไกล/จรยุทธ-จตุรพรประสิทธิ์.jpg,/yourcandidates/candidates/ก้าวไกล/จรยุทธ-จตุรพรประสิทธิ์.webp
62,b9836947da79a4aa2daefc666fb80b3e,นางสาว,เพ็ญพิสุทธิ์,  จินตโสภณ,เพื่อไทย,34,5,True,กรุงเทพมหานคร,10,3,36,ผู้บริหารบริษัทเอกชน,ปริญญาเอก,images/เพื่อไทย/เพ็ญพิสุทธิ์-จินตโสภณ.jpg,/yourcandidates/candidates/เพื่อไทย/เพ็ญพิสุทธิ์-จินตโสภณ.webp
63,7b082461f7cd826ac8fac4d509d1f38a,นาย,พงศพัศ,  กตคุณวิสิทธิ์,ชาติไทยพัฒนา,55,6,True,กรุงเทพมหานคร,10,3,44,ธุรกิจส่วนตัว,ปริญญาตรี,images/ชาติไทยพัฒนา/พงศพัศ-กตคุณวิสิทธิ์.jpg,/yourcandidates/candidates/ชาติไทยพัฒนา/พงศพัศ-กตคุณวิสิทธิ์.webp
64,e0a51b8189355158baff500b7368bc19,นาย,อภิมุข,  ฉันทวานิช,ประชาธิปัตย์,1,7,True,กรุงเทพมหานคร,10,3,46,ธุรกิจส่วนตัว,ปริญญาโท,images/ประชาธิปัตย์/อภิมุข-ฉันทวานิช.jpg,/yourcandidates/candidates/ประชาธิปัตย์/อภิมุข-ฉันทวานิช.webp
65,0d44b27054e10cec5a939436d613416b,นาย,เนวินธุ์,  ช่อชัยทิพฐ์,รวมไทยสร้างชาติ,229,8,True,กรุงเทพมหานคร,10,3,45,ข้าราชการการเมือง,ปริญญาตรี,images/รวมไทยสร้างชาติ/เนวินธุ์-ช่อชัยทิพฐ์.jpg,/yourcandidates/candidates/รวมไทยสร้างชาติ/เนวินธุ์-ช่อชัยทิพฐ์.webp
66,f8a93cc8ef4bb1174764c99f473c7877,นาย,ไสว,  ทัศนีย์ภาพ,เสรีรวมไทย,145,9,True,กรุงเทพมหานคร,10,3,62,นักการเมือง,ปริญญาตรี,images/เสรีรวมไทย/ไสว-ทัศนีย์ภาพ.jpg,/yourcandidates/candidates/เสรีรวมไทย/ไสว-ทัศนีย์ภาพ.webp
67,9ba66dc7f1f6ad9b7b677fbad78dccc1,นาย,นรเสฏฐ์,  เธียรประสิทธิ์,ภูมิใจไทย,63,10,True,กรุงเทพมหานคร,10,3,40,ผู้บริหารสถานศึกษาเอกชน,ปริญญาโท,images/ภูมิใจไทย/นรเสฏฐ์-เธียรประสิทธิ์.jpg,/yourcandidates/candidates/ภูมิใจไทย/นรเสฏฐ์-เธียรประสิทธิ์.webp
68,e4cf34a6b777123c9615eb7fc8fe4055,นาย,นรุตม์ชัย,  บุนนาค,ไทยสร้างไทย,227,11,True,กรุงเทพมหานคร,10,3,31,ธุรกิจส่วนตัว,ปริญญาโท,images/ไทยสร้างไทย/นรุตม์ชัย-บุนนาค.jpg,/yourcandidates/candidates/ไทยสร้างไทย/นรุตม์ชัย-บุนนาค.webp
69,97dde0e21c64be914a74018470b9ade5,นาย,สันติ,  วิชัยพล,เพื่อชาติ,149,12,True,กรุงเทพมหานคร,10,3,54,บุคลากรทางการศึกษา,ปริญญาโท,images/เพื่อชาติ/สันติ-วิชัยพล.jpg,/yourcandidates/candidates/เพื่อชาติ/สันติ-วิชัยพล.webp
70,a62e32e03033d1289036625d42f30228,ร้อยโท,สุพร,  ขำสีเมฆ,ไทยชนะ,237,13,True,กรุงเทพมหานคร,10,3,64,ข้าราชการบำนาญ,ประกาศนียบัตรวิชาชีพ,images/ไทยชนะ/สุพร-ขำสีเมฆ.jpg,/yourcandidates/candidates/ไทยชนะ/สุพร-ขำสีเมฆ.webp
71,de10d226dfecdccf819bc21ac4de0d9c,นาย,ปรัชญา,  อึ้งรังษี,ชาติพัฒนากล้า,45,14,True,กรุงเทพมหานคร,10,3,49,ธุรกิจส่วนตัว,ปริญญาโท,images/ชาติพัฒนากล้า/ปรัชญา-อึ้งรังษี.jpg,/yourcandidates/candidates/ชาติพัฒนากล้า/ปรัชญา-อึ้งรังษี.webp
72,01e3e2edc478bacb1e1768945a50f08a,นางสาว,ชญาภา,  ปรีดาพากย์,พลังประชารัฐ,192,15,True,กรุงเทพมหานคร,10,3,39,ธุรกิจส่วนตัว,ปริญญาโท,images/พลังประชารัฐ/ชญาภา-ปรีดาพากย์.jpg,/yourcandidates/candidates/พลังประชารัฐ/ชญาภา-ปรีดาพากย์.webp
73,1f41641f70b115a10833348fd7a47e9e,ว่าที่พันตรี,วินัย,  ตรีนุมิตร,คลองไทย,189,16,True,กรุงเทพมหานคร,10,3,64,พนักงานบริษัทเอกชน,ปริญญาตรี,images/คลองไทย/วินัย-ตรีนุมิตร.jpg,/yourcandidates/candidates/คลองไทย/วินัย-ตรีนุมิตร.webp
