Number,Title,Name,PartyName,MpType,IsMp,IsActive,IsPmCandidate,MpProvince,MpZone,MpList
2,พันเอก,สนิท บุญราศรี,ก้าวไกล,แบ่งเขต,1.0,True,False,สงขลา,5,
,นาย,กฤตพง โชคกิจธนโภคิน,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,วรกร ไหลหรั่ง,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
8,ร้อยตำรวจโท,ธรัตนชัย เฉลยคาม,ก้าวไกล,แบ่งเขต,1.0,True,False,นครสวรรค์,6,
,นาย,วัชรพงษ์ สุกิจจานนท์,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ประมูล ประเสริฐสุข,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
3,ร้อยตำรวจโท,อุ้ง ธรรมปรีชา,ก้าวไกล,แบ่งเขต,1.0,True,False,นครศรีธรรมราช,4,
,นาย,อุทิศ กุลน้อย,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สุริยะ สังข์สัพพันธ์,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,อลิส รักษาดี,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ธนากร เศรษฐพินิจ,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สมบัติ แก้วสองเมือง,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,ธัญนิตย์ ชื่นดวง,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,สุริยา สาโรวาท,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,คณพล ตุ้ยสุวรรณ,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ฐิฏิกรณ์ จำนงค์วิทย์,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,วรพงษ์ ตั้งพิมลจิตต์,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นาง,ปวริสรา วุฒิปรีดี,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,อนุรักษ์ ปวงคำ,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,มุกดามาศ ผิวผ่อง,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,วาทุสิทธิ์ สืบสุนทร,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,เวทิดา ชูนิธินนท์,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นาง,จามมุนินท์ มิกราช,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นาง,รัตนมาลี ทุ่งพรวญ,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ชานชนะ อินทรเสนา,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ประสิทธิ์ แสงมณี,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ชิตวัตน์ ยอดแก้ว,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,ทิฆัมพร ศรียงยศ,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,วัชรินทร์ วิชิตยุทธภูมิ,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นาง,ศุภกร บริสุทธิ์,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สุเทพ สุดถนอม,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ชิษณุ อัมพะเศวต,ไทยชนะ,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,วรรณรัตน์ ชาญนุกูล,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,อรรถวิชช์ สุวรรณภักดี,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,อรัญ พันชุมจินดา,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,วรวุฒิ อุ่นใจ,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,เยาวภา บุรพลชัย,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,อัครวรรณ เจริญผล,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,อดุลย์ เลาหพล,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,เอราวัณ ทับพลี,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ยุทธนา วิริยะกิตติ,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาง,บุษรา เสนะวีณิน,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,พรชัย มาระเนตร์,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สุเมธ ศรีพงษ์,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,ว่าที่ร้อยตรี,เนติพล สกุลชาห์,ก้าวไกล,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ปรีชญา ฉ่ำมณี,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,นนทรัฐ ขจีกุล,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สมศักดิ์ แจ่มฟ้า,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,วรนัยน์ วาณิชกะ,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,นคร อุทัยกัณฑ์,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,วิโรจน์ วงศ์เมฆ,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,อัครเวช โชตินฤมล,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ประเสริฐ นิลเนตร์,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ศิวกรวิศิษฎ์ อ่วมป่วน,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ศิริศักดิ์ เชื้อวงศ์,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,เมธี ทวีกุลกาญจน์,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ภูวดิท ช่อสูงเนิน,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สมเกียรติ ปัญญะธารา,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สราวุฒิ วิรุฬห์ธนวงศ์,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ธนาวิทย์ ฤทธิศรี,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ตระกูล โพธิ์เรือง,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สมนึก จันทร์เฉิด,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,อรกฤติย์ แววคล้ายหงษ์,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,บุญสอน สามัคคี,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ไตรรัตน์ มิ่งเมือง,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ธีรพงศ์ พงษ์ศิริเดชา,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,วินัย โภคทรัพย์,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,พรปนัดดา ทวีดี,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,รังสรร ไชยโกฏิ,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,สายสุนีย์ มีเดช,ชาติพัฒนากล้า,บัญชีรายชื่อ,1.0,True,False,,,
2,ว่าที่ร้อยตรี,สมชาติ เตชถาวรเจริญ,ก้าวไกล,แบ่งเขต,1.0,True,False,ภูเก็ต,1,
,นาย,พงศา ชูเเนม,กรีน,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,เกริก มีมุ่งกิจ,กรีน,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,อภิรักษ์ เเตงขาว,กรีน,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ธวัฎน์ ว่องวรานนท์,กรีน,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,มนูญ มนูขจร,กรีน,บัญชีรายชื่อ,1.0,True,False,,,
,นาง,สุชาดา ตันตระพงศธร,กรีน,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สมุทร สุ่มมาตย์,กรีน,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สหพันธ์ จันทพันธ์,กรีน,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,อภิวัฒน์ จันเเปรน,กรีน,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,บุญเพ็ง อุ่นเเก้ว,กรีน,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,นิติพงษ์ ปัญญาดิษฐวงษ์,กรีน,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ฐานุกุล ซ่าพู้,กรีน,บัญชีรายชื่อ,1.0,True,False,,,
6,สิบเอก,ศุภวัฒน์ พันธ์นัทธีร์,ก้าวไกล,แบ่งเขต,1.0,True,False,นครราชสีมา,13,
,นาย,วุฒิชัย ทำนาผล,กรีน,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ทรงธรรม โรจนเครือวัลย์,พลังสยาม,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,วิทูรย์ ส่องเเสง,พลังสยาม,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ปรีชา มุลทองสุข,พลังสยาม,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ประทวน เเก้วตา,พลังสยาม,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ปริญญา ประยูรหงษ์,พลังสยาม,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,กฤษณะ สมจันทร์,พลังสยาม,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,รฎาวัญ วงศ์ศรีวงศ์,เสมอภาค,บัญชีรายชื่อ,1.0,True,True,,,
,นางสาว,ฐิติพร ฌานวังศะ,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,นาดา ไชยจิตต์,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,พณิชพงศ์ แสงทอง,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,พนิดา เกษมมงคล,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาง,ศิริพร สล่าปัน จินะนา,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สถิตย์พันธ์ุ ธรรมสถิตย์,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,ศาสตราจารย์,ชัยพร ธนถาวรกิจ,ครูไทยเพื่อประชาชน,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,กนกคัคนางค พงศ์สถาพร,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,ชีวิตชีวา สิทธิวงษ์,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ธำรง แผนสมบูรณ์,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ณัทชลัช ผดุงสรรพ,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,บุบผา คงเจริญ,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,อัมษรินธ์ วงศ์วัชระโชค,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ภิญโญ บุญนำ,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,บุญจันทร์ เช้าวันดี,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาง,วิบูลย์ลักษณ์ ศรีอัสดร,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาง,พัชราภรณ์ พุทธโพธิ์ศรี,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ระเด่น ตอสกุล,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาง,นภัส พลอินตา,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
7,ว่าที่พันตรี,พงษ์เพชร ปรีดิวิสุทธิ์,ครูไทยเพื่อประชาชน,แบ่งเขต,1.0,True,False,กาญจนบุรี,4,
,นาย,ไพรัตน์ แสงสีดำ,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ธนกฤต กิตติธรรมกูล,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,วัลลยา ศิลป์วชัย,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,ภัทรานิษฐ์ พณิชธนันต์ชัย,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,อะพิศิษฏ์ พรมสิงห์,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ณัฐพล เผ่าวัฒนา,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,ณัชชารีย์ จิรโชติบุลวัฒน์,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,กฤศ ธรรมสโรช,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ณฐปนนท์ ใจทำแปง,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,ว่าที่พันเอกหญิง,ส้าหลี้เฝาะ โต๊ะหลี,คลองไทย,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,รับเสด็จ ยศติณเธียร,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ศุภเชษฐ์ เจิมจันทึก,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ไพเราะ แสงสีดำ,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สรวิชญ์ จันทลือชา,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,นพนน เกิดสุข,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ตุ๊ ปรึกษา,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,พุทธา สุขเกษม,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,พชร วอแพง,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สันติ พันธโครต,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สุวิทย์ วงศ์ศรีวงศ์,เสมอภาค,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,วราวุธ ศิลปอาชา,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,True,,,
,นาย,ชาติชาย พยุหนาวีชัย,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,นิกร จำนง,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาง,นันทพร ดำรงพงศ์,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,กนก วงษ์ตระหง่าน,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สันติ กีระนันทน์,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,นิติวัฒน์ จันทร์สว่าง,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,ทัศน์ลักษณ์ ปัตตพงศ์ภัช,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,สุจิตรา ทรงมัจฉา,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,พัชรี โพธสุธน,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สัมพันธ์ แป้นพัฒน์,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,อุดมศักดิ์ ศรีสุทิวา,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,วิทยา ศรีชมภู,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สุขสันต์ วัฒนไกร,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,รัฐชทรัพย์ นิชิด้า,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ธานี ฉัตรนภารัตน์,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,มานิต สถาปนพิทักษ์กิจ,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
12,จ่าสิบตรี,ดาบเพชร ชัยสงคราม,คลองไทย,แบ่งเขต,1.0,True,False,สกลนคร,1,
,นาย,ปรเมศวร์ กุมารบุญ,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,อาชวิทธิ์ เจิงกลิ่นจันทน์,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ภิเศก สายชนะพัน,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สุรพงษ์ พรมเท้า,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สกนธ์ บุญศรีสุวรรณ,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ไพศาล ชโนวรรณ,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สุวพงษ์ สวัสดิ์พาณิชย์,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สำรวย ผัดผล,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ศิริวัฒน์ อินทรมงคล,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,วีระโชติ ชุณหรุ่งโรจน์,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สมยศ หนูหนอง,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ประชอบ หลีนุกูล,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาง,ผ่องพรรณ์ เป็งใจ,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,พะยอม แจ้งศรีสุข,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,รังสี วิบูลย์อรรถกร,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สามารถ ศักดิ์แก้ว,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สมภาศ พจนปรีชา,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,โกไสย เดชรุ่งเรือง,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,เชิดเกียรติ แก้วกำเนิด,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
12,จ่าสิบตำรวจ,จิระศักดิ์ พิศชาติ,คลองไทย,แบ่งเขต,1.0,True,False,เลย,3,
,นาย,สิระ กลั่นผล,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,มยุรี ศรีวิพัฒน์,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,พนม แก้วดี,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
11,จ่าสิบเอก,กูณฑ์ จีนประชา,คลองไทย,แบ่งเขต,1.0,True,False,ชลบุรี,2,
,นาง,จิราลักษณ์ บัวนาค,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สาโรจน์ คำพิทักษ์,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,เดโช พรหมชิต,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สิริบรรณจบ คงใหม่,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,นพพล รักณรงค์,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
11,จ่าสิบเอก,ทัดเทียม เพ็ชรศรี,คลองไทย,แบ่งเขต,1.0,True,False,สุโขทัย,1,
,นาย,สัตตพล ดาราวุฒิ,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สุภกิณห์ กิจไพศาล,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ณรงค์ ยุทธิวัตร์,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ปรีชากร โมลิกา,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,สุภาพร ชาวสวน,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
12,ดาบตำรวจ,บุญเทียม ศรีงาม,คลองไทย,แบ่งเขต,1.0,True,False,สุรินทร์,6,
,นาง,ณัฐธยาน์ พิพิทฐานนท์,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,จักรวาล อุ่นสินมั่น,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,ชนิดา กวยรักษา,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,เกาศัลย์ แก้วยิ่งยงค์,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ประทุม สะไรรักษ์,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,พรชัย จิ๋วเจริญ,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,อภิชาติ บูชิตตานนท์,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ธงชัย ธนะสิงห์,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,สุรเวช ตันสกุลพิจิตร์,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,กาญนภา กลิ่นถนอม,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,ภราดา นาคสุริยะ,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,กฤษดา ทับทอง,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ภูธเนศ ทับทอง,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ชัยรัตน์ มุทาญาณากร,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
12,ดาบตำรวจ,จตุพร วิริยะพงศ์,คลองไทย,แบ่งเขต,1.0,True,False,นครศรีธรรมราช,4,
,นาย,ปกาญจน์ นพศรี,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาง,สิริกร เรืองฤทธิ์,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,จักรกฤษณ์ พันธุรักษ์,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ฐาปนพงศ์ ริมหนองอ่าง,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,อมรเชษฐ์ เพชรรักษ์,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ต่อพล ปิ่นทอง,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,โสภณ จะยะสกูล,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ปราโมทย์ แก้วพิชัย,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ธนบูลย์ กิ่งเกตุ,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,พิพัฒน์ เจือละออง,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,วิชมัย สุทธินุ่น,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ธเนศพล สิมมา,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,สุนิสา เพชรดีคาย,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,อภิเดช แก้วด้วง,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาง,สรีญากรณ์ หงสาชุม,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,พิมล จินารักษ์,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,วิทยา เถื่อนมิ่งมาตย์,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,หนูกรรณ ศรีสมบัติ,ชาติไทยพัฒนา,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,กฤษอนงค์ สุวรรณวงศ์,ภาคีเครือข่ายไทย,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,เตชสิทธิ์ สีเเดง,ภาคีเครือข่ายไทย,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,นันทกร เเก้วประเสริฐ,ภาคีเครือข่ายไทย,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,พันธ์ธวัช นาควิสุทธิ์,เปลี่ยน,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ศุภชัย ทิพย์สิทธิ์,เปลี่ยน,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ณัฐชนน อาภาศรีรัตน์,เปลี่ยน,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,ณรงค์ ไปวันเสาร์,เปลี่ยน,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,สิริวดี สิทธิบวรสกุล,เปลี่ยน,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,พลอยนภัส เทพอวยพร,เปลี่ยน,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,อานนท์ ประทุมโพธิ์,เปลี่ยน,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,ณัฐธชลัยย์ มยูรศักดิ์,เปลี่ยน,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,วงศ์วริศ โชคดี,เปลี่ยน,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,กิตติพันธ์ วราสุทธิไพศาล,เปลี่ยน,บัญชีรายชื่อ,1.0,True,False,,,
,นางสาว,จรินทร์ธร เมฆฉาย,เปลี่ยน,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,จีรวัฒน์ เพชรราช,เปลี่ยน,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,จิรพงษ์ กอคุณ,เปลี่ยน,บัญชีรายชื่อ,1.0,True,False,,,
,นาย,วรงค์ เดชกิจวิกรม,ไทยภักดี,บัญชีรายชื่อ,1.0,True,True,,,
