Number,Title,Name,PartyName,MpType,IsMp,IsPmCandidate,MpProvince,MpZone,MpList,companyType,totalValueShare,countCompShare,countDirector,totalPctShare
,นาย,รฉัตร สุขกมลอนันติ,ประชาชาติ,บัญชีรายชื่อ,false,false,,,,['L'],1651485,1,0,0.02
,นาย,มูมัด มั่นคง,ประชาชาติ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,เกริกเกียรติ จันทรัตน์,ประชาชาติ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,ณัฐติพงษ์ วันทวี,ไทยรวมไทย,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาง,กรองทอง คลังแก้ว,ไทยรวมไทย,บัญชีรายชื่อ,false,false,,,,"['L', 'C']",0,1,1,0.0
,นาย,พิพรรธบดี ยะมะหาร,ไทยรวมไทย,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,สุริยยศ ธนาโชติศศิวรกุล,ไทยรวมไทย,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นางสาว,มนัสนันท์ นพพิบูลย์,ไทยรวมไทย,บัญชีรายชื่อ,false,false,,,,['C'],0,0,1,0.0
,นาย,ธีรยุทธ พึ่งเทียร,ไทยรวมไทย,บัญชีรายชื่อ,false,false,,,,"['M', 'K', 'L', 'C', 'C']",5106393,4,1,0.05
,นาย,ธนกิจ ศรีอุ่นเรือน,ไทยรวมไทย,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาง,คมขำ แสงศักดิ์ชัย,ไทยรวมไทย,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,ณัฐพงษ์ ศิริรวงชัย,ไทยรวมไทย,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,สมนึก สุขมา,ไทยรวมไทย,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,สวาท พินยา,ไทยรวมไทย,บัญชีรายชื่อ,false,false,,,,['J'],0,0,1,0.0
,นาย,สมชาย ปานเทพา,ไทยรวมไทย,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นางสาว,ชยภร ชินก้องไกร,ไทยรวมไทย,บัญชีรายชื่อ,false,false,,,,"['K', 'L', 'M', 'C', 'C', 'C', 'C']",13818133,6,1,0.14
,นางสาว,ชนิตา เพ็งสว่าง,ไทยรวมไทย,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นางสาว,ชาณัฐตา พระสุรัตน์,ไทยรวมไทย,บัญชีรายชื่อ,false,false,,,,['G'],0,0,1,0.0
,นาย,จรูญ ดอกไม้,ไทยรวมไทย,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,จักรพงศ์ ชื่นดวง,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,['G'],0,0,1,0.0
,นาย,ฐานวัฒน์ วิบูลย์ธนสาร,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,"['C', 'N', 'G']",4494902,2,1,0.05
,นาย,อภิญญา สุจริตตานันท์,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,จงรัก ระรวยทรง,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,"['K', 'G', 'K', 'G']",0,0,4,0.0
,นาย,สุริย์ บัวคอม,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,"['C', 'L']",0,0,2,0.0
,นาย,โกศล หกสุวรรณ,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,ประสงค์ แก้ววิจิตร,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,['G'],825330,1,0,0.01
2.0,พันเอก,สนิท บุญราศรี,ก้าวไกล,แบ่งเขต,false,false,สงขลา,5.0,,[],0,0,0,0.0
,นาย,กฤตพง โชคกิจธนโภคิน,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,"['L', 'J', 'L']",-1681681,3,0,-0.02
,นาย,วรกร ไหลหรั่ง,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,"['M', 'M']",1087815,1,1,0.01
8.0,ร้อยตำรวจโท,ธรัตนชัย เฉลยคาม,ก้าวไกล,แบ่งเขต,false,false,นครสวรรค์,6.0,,"['M', 'L']",0,0,2,0.0
,นาย,วัชรพงษ์ สุกิจจานนท์,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,['M'],-19168,1,0,0.0
,นาย,ประมูล ประเสริฐสุข,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
3.0,ร้อยตำรวจโท,อุ้ง ธรรมปรีชา,ก้าวไกล,แบ่งเขต,false,false,นครศรีธรรมราช,4.0,,[],0,0,0,0.0
,นาย,อุทิศ กุลน้อย,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,สุริยะ สังข์สัพพันธ์,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นางสาว,อลิส รักษาดี,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,ธนากร เศรษฐพินิจ,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,สมบัติ แก้วสองเมือง,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,"['R', 'J']",0,0,2,0.0
,นางสาว,ธัญนิตย์ ชื่นดวง,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นางสาว,สุริยา สาโรวาท,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,['G'],0,0,1,0.0
,นาย,คณพล ตุ้ยสุวรรณ,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,ฐิฏิกรณ์ จำนงค์วิทย์,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,"['L', 'L', 'G', 'I', 'N', 'L', 'L', 'L']",84738,3,5,0.0
,นาย,วรพงษ์ ตั้งพิมลจิตต์,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,"['M', 'L']",1391657,1,1,0.01
,นาง,ปวริสรา วุฒิปรีดี,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,อนุรักษ์ ปวงคำ,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,"['N', 'G']",6353211,1,1,0.06
,นางสาว,มุกดามาศ ผิวผ่อง,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,วาทุสิทธิ์ สืบสุนทร,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นางสาว,เวทิดา ชูนิธินนท์,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,"['L', 'G']",1215777,2,0,0.01
,นาง,จามมุนินท์ มิกราช,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาง,รัตนมาลี ทุ่งพรวญ,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,ชานชนะ อินทรเสนา,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,ประสิทธิ์ แสงมณี,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,ชิตวัตน์ ยอดแก้ว,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นางสาว,ทิฆัมพร ศรียงยศ,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,วัชรินทร์ วิชิตยุทธภูมิ,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,"['B', 'F', 'G', 'G', 'D', 'F', 'G']",2116915,5,2,0.02
,นาง,ศุภกร บริสุทธิ์,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,สุเทพ สุดถนอม,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,ชิษณุ อัมพะเศวต,ไทยชนะ,บัญชีรายชื่อ,false,false,,,,"['M', 'M', 'I', 'I']",2946528,4,0,0.03
,นาย,วรรณรัตน์ ชาญนุกูล,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,อรรถวิชช์ สุวรรณภักดี,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,"['L', 'I', 'C']",-12982592,3,0,-0.13
,นาย,อรัญ พันชุมจินดา,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,วรวุฒิ อุ่นใจ,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,"['J', 'G', 'J', 'M', 'K', 'H', 'G', 'G', 'G']",3182077,6,3,0.03
,นางสาว,เยาวภา บุรพลชัย,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,['R'],115072,1,0,0.0
,นางสาว,อัครวรรณ เจริญผล,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,"['L', 'L', 'L', 'L', 'L', 'M', 'L', 'L', 'N', 'L', 'M', 'R', 'L', 'L', 'Q', 'K', 'L', 'M', 'M']",544353,12,7,0.01
,นาย,อดุลย์ เลาหพล,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,"['N', 'L', 'F', 'L', 'L', 'L', 'L', 'G']",-18492933,6,2,-0.19
,นาย,เอราวัณ ทับพลี,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,ยุทธนา วิริยะกิตติ,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,['D'],0,0,1,0.0
,นาง,บุษรา เสนะวีณิน,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,"['D', 'G', 'B', 'B', 'G', 'G', 'H', 'H', 'B']",199364,3,6,0.0
,นาย,พรชัย มาระเนตร์,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,"['C', 'N', 'M', 'G', 'G']",542184,3,2,0.01
,นาย,สุเมธ ศรีพงษ์,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,ว่าที่ร้อยตรี,เนติพล สกุลชาห์,ก้าวไกล,บัญชีรายชื่อ,false,false,,,,['C'],265016,1,0,0.0
,นาย,ปรีชญา ฉ่ำมณี,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,['G'],0,0,1,0.0
,นาย,นนทรัฐ ขจีกุล,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,['F'],0,0,1,0.0
,นาย,สมศักดิ์ แจ่มฟ้า,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,วรนัยน์ วาณิชกะ,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,['J'],449191,1,0,0.0
,นาย,นคร อุทัยกัณฑ์,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,['M'],0,0,1,0.0
,นาย,วิโรจน์ วงศ์เมฆ,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,อัครเวช โชตินฤมล,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,"['K', 'L', 'K', 'M', 'L', 'L', 'K', 'M', 'P', 'P', 'P']",248804,7,4,0.0
,นาย,ประเสริฐ นิลเนตร์,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,ศิวกรวิศิษฎ์ อ่วมป่วน,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,['M'],584,1,0,0.0
,นาย,ศิริศักดิ์ เชื้อวงศ์,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,"['D', 'I']",413980,2,0,0.0
,นาย,เมธี ทวีกุลกาญจน์,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,ภูวดิท ช่อสูงเนิน,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,สมเกียรติ ปัญญะธารา,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,['L'],0,0,1,0.0
,นาย,สราวุฒิ วิรุฬห์ธนวงศ์,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,['N'],97055,1,0,0.0
,นาย,ธนาวิทย์ ฤทธิศรี,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,['F'],0,0,1,0.0
,นาย,ตระกูล โพธิ์เรือง,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,สมนึก จันทร์เฉิด,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,['J'],0,1,0,0.0
,นางสาว,อรกฤติย์ แววคล้ายหงษ์,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,['N'],0,0,1,0.0
,นาย,บุญสอน สามัคคี,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,ไตรรัตน์ มิ่งเมือง,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,['F'],0,0,1,0.0
,นาย,ธีรพงศ์ พงษ์ศิริเดชา,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,"['G', 'G', 'S', 'G', 'G', 'K', 'G']",1986311,5,2,0.02
,นาย,วินัย โภคทรัพย์,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,['N'],0,0,1,0.0
,นางสาว,พรปนัดดา ทวีดี,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,รังสรร ไชยโกฏิ,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นางสาว,สายสุนีย์ มีเดช,ชาติพัฒนากล้า,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
2.0,ว่าที่ร้อยตรี,สมชาติ เตชถาวรเจริญ,ก้าวไกล,แบ่งเขต,false,false,ภูเก็ต,1.0,,"['L', 'L', 'L', 'I', 'L', 'L', 'L', 'I', 'L', 'H', 'L', 'L', 'N', 'L', 'L', 'R', 'L', 'L', 'H', 'J', 'I', 'K', 'L', 'L', 'I', 'F', 'L', 'K', 'L', 'R', 'L', 'L', 'K', 'L', 'M', 'G', 'M', 'L', 'M', 'R', 'K', 'N', 'L', 'L', 'L', 'G', 'L', 'G', 'L']",31871243,27,22,0.32
,นาย,พงศา ชูเเนม,กรีน,บัญชีรายชื่อ,false,false,,,,['C'],0,0,1,0.0
,นาย,เกริก มีมุ่งกิจ,กรีน,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,อภิรักษ์ เเตงขาว,กรีน,บัญชีรายชื่อ,false,false,,,,['C'],145220,1,0,0.0
,นาย,ธวัฎน์ ว่องวรานนท์,กรีน,บัญชีรายชื่อ,false,false,,,,['G'],0,1,0,0.0
,นาย,มนูญ มนูขจร,กรีน,บัญชีรายชื่อ,false,false,,,,['M'],986498,1,0,0.01
,นาง,สุชาดา ตันตระพงศธร,กรีน,บัญชีรายชื่อ,false,false,,,,['G'],0,0,1,0.0
,นาย,สมุทร สุ่มมาตย์,กรีน,บัญชีรายชื่อ,false,false,,,,['C'],331940,1,0,0.0
,นาย,สหพันธ์ จันทพันธ์,กรีน,บัญชีรายชื่อ,false,false,,,,['F'],0,0,1,0.0
,นาย,อภิวัฒน์ จันเเปรน,กรีน,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นางสาว,บุญเพ็ง อุ่นเเก้ว,กรีน,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,นิติพงษ์ ปัญญาดิษฐวงษ์,กรีน,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,ฐานุกุล ซ่าพู้,กรีน,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
6.0,สิบเอก,ศุภวัฒน์ พันธ์นัทธีร์,ก้าวไกล,แบ่งเขต,false,false,นครราชสีมา,13.0,,[],0,0,0,0.0
,นาย,วุฒิชัย ทำนาผล,กรีน,บัญชีรายชื่อ,false,false,,,,['A'],0,0,1,0.0
,นาย,ทรงธรรม โรจนเครือวัลย์,พลังสยาม,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,วิทูรย์ ส่องเเสง,พลังสยาม,บัญชีรายชื่อ,false,false,,,,['F'],0,0,1,0.0
,นาย,ปรีชา มุลทองสุข,พลังสยาม,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,ประทวน เเก้วตา,พลังสยาม,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,ปริญญา ประยูรหงษ์,พลังสยาม,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,กฤษณะ สมจันทร์,พลังสยาม,บัญชีรายชื่อ,false,false,,,,['F'],0,0,1,0.0
,นางสาว,รฎาวัญ วงศ์ศรีวงศ์,เสมอภาค,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นางสาว,ฐิติพร ฌานวังศะ,เสมอภาค,บัญชีรายชื่อ,false,false,,,,['C'],0,0,1,0.0
,นาย,นาดา ไชยจิตต์,เสมอภาค,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,พณิชพงศ์ แสงทอง,เสมอภาค,บัญชีรายชื่อ,false,false,,,,['G'],0,0,1,0.0
,นางสาว,พนิดา เกษมมงคล,เสมอภาค,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาง,ศิริพร สล่าปัน จินะนา,เสมอภาค,บัญชีรายชื่อ,false,false,,,,"['Q', 'G']",456289,2,0,0.0
,นาย,สถิตย์พันธ์ุ ธรรมสถิตย์,เสมอภาค,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,ศาสตราจารย์,ชัยพร ธนถาวรกิจ,ครูไทยเพื่อประชาชน,บัญชีรายชื่อ,false,false,,,,"['M', 'K', 'G', 'G', 'G', 'G', 'M', 'P', 'J', 'M']",1640808,6,4,0.02
,นางสาว,กนกคัคนางค พงศ์สถาพร,เสมอภาค,บัญชีรายชื่อ,false,false,,,,['G'],-144548,1,0,0.0
,นางสาว,ชีวิตชีวา สิทธิวงษ์,เสมอภาค,บัญชีรายชื่อ,false,false,,,,"['G', 'G']",58059,1,1,0.0
,นาย,ธำรง แผนสมบูรณ์,เสมอภาค,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,ณัทชลัช ผดุงสรรพ,เสมอภาค,บัญชีรายชื่อ,false,false,,,,"['M', 'G']",874800,1,1,0.01
,นางสาว,บุบผา คงเจริญ,เสมอภาค,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นางสาว,อัมษรินธ์ วงศ์วัชระโชค,เสมอภาค,บัญชีรายชื่อ,false,false,,,,['N'],1011625,1,0,0.01
,นาย,ภิญโญ บุญนำ,เสมอภาค,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,บุญจันทร์ เช้าวันดี,เสมอภาค,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาง,วิบูลย์ลักษณ์ ศรีอัสดร,เสมอภาค,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาง,พัชราภรณ์ พุทธโพธิ์ศรี,เสมอภาค,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,ระเด่น ตอสกุล,เสมอภาค,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาง,นภัส พลอินตา,เสมอภาค,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
7.0,ว่าที่พันตรี,พงษ์เพชร ปรีดิวิสุทธิ์,ครูไทยเพื่อประชาชน,แบ่งเขต,false,false,กาญจนบุรี,4.0,,[],0,0,0,0.0
,นาย,ไพรัตน์ แสงสีดำ,เสมอภาค,บัญชีรายชื่อ,false,false,,,,"['N', 'N']",1286975,2,0,0.01
,นาย,ธนกฤต กิตติธรรมกูล,เสมอภาค,บัญชีรายชื่อ,false,false,,,,['J'],0,0,1,0.0
,นางสาว,วัลลยา ศิลป์วชัย,เสมอภาค,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นางสาว,ภัทรานิษฐ์ พณิชธนันต์ชัย,เสมอภาค,บัญชีรายชื่อ,false,false,,,,['G'],254251,1,0,0.0
,นาย,อะพิศิษฏ์ พรมสิงห์,เสมอภาค,บัญชีรายชื่อ,false,false,,,,['M'],0,0,1,0.0
,นาย,ณัฐพล เผ่าวัฒนา,เสมอภาค,บัญชีรายชื่อ,false,false,,,,"['G', 'L', 'C']",1077342,2,1,0.01
,นางสาว,ณัชชารีย์ จิรโชติบุลวัฒน์,เสมอภาค,บัญชีรายชื่อ,false,false,,,,['N'],171838,1,0,0.0
,นางสาว,กฤศ ธรรมสโรช,เสมอภาค,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,ณฐปนนท์ ใจทำแปง,เสมอภาค,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,ว่าที่พันเอกหญิง,ส้าหลี้เฝาะ โต๊ะหลี,คลองไทย,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,รับเสด็จ ยศติณเธียร,เสมอภาค,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,ศุภเชษฐ์ เจิมจันทึก,เสมอภาค,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,ไพเราะ แสงสีดำ,เสมอภาค,บัญชีรายชื่อ,false,false,,,,['N'],75179,1,0,0.0
,นาย,สรวิชญ์ จันทลือชา,เสมอภาค,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,นพนน เกิดสุข,เสมอภาค,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,ตุ๊ ปรึกษา,เสมอภาค,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,พุทธา สุขเกษม,เสมอภาค,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,พชร วอแพง,เสมอภาค,บัญชีรายชื่อ,false,false,,,,['F'],0,0,1,0.0
,นาย,สันติ พันธโครต,เสมอภาค,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,สุวิทย์ วงศ์ศรีวงศ์,เสมอภาค,บัญชีรายชื่อ,false,false,,,,['J'],0,0,1,0.0
,นาย,วราวุธ ศิลปอาชา,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,"['G', 'L', 'L', 'J']",52663,1,3,0.0
,นาย,ชาติชาย พยุหนาวีชัย,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,"['I', 'M', 'L', 'G', 'L', 'D', 'G', 'L', 'K', 'L', 'L', 'L', 'K']",934302,2,11,0.01
,นาย,นิกร จำนง,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,['G'],0,0,1,0.0
,นาง,นันทพร ดำรงพงศ์,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,['G'],0,0,1,0.0
,นาย,กนก วงษ์ตระหง่าน,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,"['R', 'G', 'J', 'G']",2145737,1,3,0.02
,นาย,สันติ กีระนันทน์,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,"['N', 'G', 'L', 'K']",0,0,4,0.0
,นาย,นิติวัฒน์ จันทร์สว่าง,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นางสาว,ทัศน์ลักษณ์ ปัตตพงศ์ภัช,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,['F'],0,1,0,0.0
,นางสาว,สุจิตรา ทรงมัจฉา,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นางสาว,พัชรี โพธสุธน,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,"['G', 'D', 'C', 'C']",2984752,3,1,0.03
,นาย,สัมพันธ์ แป้นพัฒน์,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,"['G', 'M', 'L', 'G', 'M', 'L', 'K', 'F', 'B', 'N', 'L', 'G']",-1417,4,8,0.0
,นาย,อุดมศักดิ์ ศรีสุทิวา,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,['Q'],657406,1,0,0.01
,นาย,วิทยา ศรีชมภู,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,สุขสันต์ วัฒนไกร,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,รัฐชทรัพย์ นิชิด้า,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,"['F', 'F', 'H', 'G']",-2880817,1,3,-0.03
,นาย,ธานี ฉัตรนภารัตน์,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,มานิต สถาปนพิทักษ์กิจ,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,"['G', 'C', 'C', 'G', 'G', 'C', 'G', 'G', 'C']",14956865,4,5,0.15
12.0,จ่าสิบตรี,ดาบเพชร ชัยสงคราม,คลองไทย,แบ่งเขต,false,false,สกลนคร,1.0,,[],0,0,0,0.0
,นาย,ปรเมศวร์ กุมารบุญ,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,อาชวิทธิ์ เจิงกลิ่นจันทน์,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,"['R', 'G']",-181345,2,0,0.0
,นาย,ภิเศก สายชนะพัน,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,สุรพงษ์ พรมเท้า,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,"['M', 'G', 'G']",695,1,2,0.0
,นาย,สกนธ์ บุญศรีสุวรรณ,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,['F'],0,0,1,0.0
,นาย,ไพศาล ชโนวรรณ,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,['H'],0,0,1,0.0
,นาย,สุวพงษ์ สวัสดิ์พาณิชย์,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,สำรวย ผัดผล,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,['G'],4357,1,0,0.0
,นาย,ศิริวัฒน์ อินทรมงคล,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,['C'],359833,1,0,0.0
,นาย,วีระโชติ ชุณหรุ่งโรจน์,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,"['M', 'G', 'C', 'G']",8304975,1,3,0.08
,นาย,สมยศ หนูหนอง,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,"['E', 'F', 'N']",2928389,1,2,0.03
,นาย,ประชอบ หลีนุกูล,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาง,ผ่องพรรณ์ เป็งใจ,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,พะยอม แจ้งศรีสุข,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
,นาย,รังสี วิบูลย์อรรถกร,ชาติไทยพัฒนา,บัญชีรายชื่อ,false,false,,,,[],0,0,0,0.0
